Asif Iqbal,http://www.espncricinfo.com/ci/content/player/39010.html
Asif Masood,http://www.espncricinfo.com/ci/content/player/39012.html
Intikhab Alam,http://www.espncricinfo.com/ci/content/player/40567.html
Majid Khan,http://www.espncricinfo.com/ci/content/player/41919.html
Mushtaq Mohammad,http://www.espncricinfo.com/ci/content/player/41318.html
Nasim-ul-Ghani,http://www.espncricinfo.com/ci/content/player/42057.html
Sadiq Mohammad,http://www.espncricinfo.com/ci/content/player/42601.html
Saleem Altaf,http://www.espncricinfo.com/ci/content/player/42616.html
Sarfraz Nawaz,http://www.espncricinfo.com/ci/content/player/42630.html
Wasim Bari,http://www.espncricinfo.com/ci/content/player/43549.html
Wasim Raja,http://www.espncricinfo.com/ci/content/player/43553.html
Imran Khan,http://www.espncricinfo.com/ci/content/player/40560.html
Zaheer Abbas,http://www.espncricinfo.com/ci/content/player/43695.html
Naseer Malik,http://www.espncricinfo.com/ci/content/player/42055.html
Javed Miandad,http://www.espncricinfo.com/ci/content/player/40879.html
Pervez Mir,http://www.espncricinfo.com/ci/content/player/42323.html
Mohsin Khan,http://www.espncricinfo.com/ci/content/player/41303.html
Aamer Hameed,http://www.espncricinfo.com/ci/content/player/38963.html
Hasan Jamil,http://www.espncricinfo.com/ci/content/player/40376.html
Liaqat Ali,http://www.espncricinfo.com/ci/content/player/41246.html
Mudassar Nazar,http://www.espncricinfo.com/ci/content/player/41308.html
Shafiq Ahmed,http://www.espncricinfo.com/ci/content/player/42636.html
Haroon Rasheed,http://www.espncricinfo.com/ci/content/player/40375.html
Iqbal Qasim,http://www.espncricinfo.com/ci/content/player/40572.html
Sikander Bakht,http://www.espncricinfo.com/ci/content/player/42661.html
Arshad Pervez,http://www.espncricinfo.com/ci/content/player/39006.html
Naeem Ahmed,http://www.espncricinfo.com/ci/content/player/42071.html
Azmat Rana,http://www.espncricinfo.com/ci/content/player/39026.html
Mansoor Akhtar,http://www.espncricinfo.com/ci/content/player/41263.html
Mohammad Nazir,http://www.espncricinfo.com/ci/content/player/41294.html
Taslim Arif,http://www.espncricinfo.com/ci/content/player/43275.html
Ashraf Ali,http://www.espncricinfo.com/ci/content/player/39008.html
Ijaz Faqih,http://www.espncricinfo.com/ci/content/player/40556.html
Rashid Khan,http://www.espncricinfo.com/ci/content/player/42421.html
Saleem Pervez,http://www.espncricinfo.com/ci/content/player/42624.html
Tahir Naqqash,http://www.espncricinfo.com/ci/content/player/43271.html
Rizwan-uz-Zaman,http://www.espncricinfo.com/ci/content/player/42428.html
Saleem Malik,http://www.espncricinfo.com/ci/content/player/42623.html
Jalal-ud-Din,http://www.espncricinfo.com/ci/content/player/40872.html
Saleem Yousuf,http://www.espncricinfo.com/ci/content/player/42626.html
Tauseef Ahmed,http://www.espncricinfo.com/ci/content/player/43277.html
Shahid Mahboob,http://www.espncricinfo.com/ci/content/player/42644.html
Abdul Qadir,http://www.espncricinfo.com/ci/content/player/38973.html
Azeem Hafeez,http://www.espncricinfo.com/ci/content/player/39021.html
Qasim Umar,http://www.espncricinfo.com/ci/content/player/42362.html
Saadat Ali,http://www.espncricinfo.com/ci/content/player/42599.html
Anil Dalpat,http://www.espncricinfo.com/ci/content/player/38999.html
Naved Anjum,http://www.espncricinfo.com/ci/content/player/42062.html
Manzoor Elahi,http://www.espncricinfo.com/ci/content/player/41262.html
Sajid Ali,http://www.espncricinfo.com/ci/content/player/42610.html
Zakir Khan,http://www.espncricinfo.com/ci/content/player/43703.html
Shoaib Mohammad,http://www.espncricinfo.com/ci/content/player/42658.html
Wasim Akram,http://www.espncricinfo.com/ci/content/player/43547.html
Mohsin Kamal,http://www.espncricinfo.com/ci/content/player/41301.html
Masood Iqbal,http://www.espncricinfo.com/ci/content/player/41275.html
Rameez Raja,http://www.espncricinfo.com/ci/content/player/42420.html
Zulqarnain,http://www.espncricinfo.com/ci/content/player/43707.html
Saleem Jaffar,http://www.espncricinfo.com/ci/content/player/42879.html
Asif Mujtaba,http://www.espncricinfo.com/ci/content/player/39013.html
Ijaz Ahmed,http://www.espncricinfo.com/ci/content/player/40551.html
Younis Ahmed,http://www.espncricinfo.com/ci/content/player/43648.html
Zahid Ahmed,http://www.espncricinfo.com/ci/content/player/43696.html
Shakeel Khan,http://www.espncricinfo.com/ci/content/player/42652.html
Haafiz Shahid,http://www.espncricinfo.com/ci/content/player/40369.html
Aamer Malik,http://www.espncricinfo.com/ci/content/player/38965.html
Moin-ul-Atiq,http://www.espncricinfo.com/ci/content/player/41304.html
Aaqib Javed,http://www.espncricinfo.com/ci/content/player/38970.html
Saeed Anwar,http://www.espncricinfo.com/ci/content/player/42605.html
Mushtaq Ahmed,http://www.espncricinfo.com/ci/content/player/41316.html
Shahid Saeed,http://www.espncricinfo.com/ci/content/player/42647.html
Waqar Younis,http://www.espncricinfo.com/ci/content/player/43543.html
Sohail Fazal,http://www.espncricinfo.com/ci/content/player/42664.html
Akram Raza,http://www.espncricinfo.com/ci/content/player/38989.html
