AM Rahane	S Dhawan	V Kohli	SK Raina	AT Rayudu	MS Dhoni (c) †	STR Binny	RA Jadeja	AR Patel	MM Sharma	Mohammed Shami	
IR Bell	MM Ali	JWA Taylor	JE Root	EJG Morgan (c)	RS Bopara	JC Buttler †	CR Woakes	SCJ Broad	JM Anderson, ST Finn
