CJ Chibhabha	R Mutumbami †	CR Ervine	SC Williams	E Chigumbura (c)	Sikandar Raza	CT Mutombodzi	LM Jongwe	TS Chisoro	T Panyangara	WP Masakadza
Noor Ali Zadran	Mohammad Shahzad †	Mohammad Nabi	Nawroz Mangal	Asghar Stanikzai (c)	Samiullah Shenwari	Shafiqullah	Rashid Khan	Mirwais Ashraf	Dawlat Zadran, Amir Hamza
