AJ Finch	PJ Hughes	MJ Clarke (c)	GJ Bailey	GJ Maxwell	MR Marsh	BJ Haddin †	JP Faulkner	MA Starc	BCJ Cutting	NM Lyon	
TMK Mawoyo	Sikandar Raza	H Masakadza	BRM Taylor †	MN Waller	SC Williams	E Chigumbura (c)	DT Tiripano	P Utseya	J Nyumbu, TL Chatara
