G Kirsten	HH Gibbs	JH Kallis	DM Benkenstein	WJ Cronje (c)	MV Boucher †	PC Strydom	L Klusener	SM Pollock	N Boje	DJ Terbrugge	
N Hussain (c)	NV Knight	GA Hick	CJ Adams, VS Solanki, C White, MA Ealham, GP Swann, CMW Read †, AR Caddick, D Gough
D Gough,	AR Caddick,	C White,	GP Swann,	MA Ealham,	GA Hick,	
SM Pollock,	DJ Terbrugge,	JH Kallis,	N Boje,	PC Strydom,	L Klusener,	WJ Cronje,	
