DR Smith	CH Gayle	N Deonarine	MN Samuels	D Ramdin †	JL Carter	AD Russell	CR Brathwaite	JO Holder (c)	JE Taylor	SJ Benn	
RR Rossouw	HM Amla	F du Plessis	AB de Villiers (c) †, JP Duminy, DA Miller, F Behardien, VD Philander, DW Steyn, M Morkel, Imran Tahir
