FDM Karunaratne	TM Dilshan	KC Sangakkara †	DPMD Jayawardene	AD Mathews (c)	HDRL Thirimanne	BMAJ Mendis	NLTC Perera	KMDN Kulasekara	SMSM Senanayake	RMS Eranga	
MJ Guptill	BB McCullum (c)	KS Williamson	TWM Latham	GD Elliott	CJ Anderson	L Ronchi †	NL McCullum	AF Milne	MJ McClenaghan, TA Boult
