MDKJ Perera	TM Dilshan	KC Sangakkara †	HDRL Thirimanne	DPMD Jayawardene	AD Mathews (c)	NLTC Perera	KMDN Kulasekara	PHT Kaushal	PVD Chameera	SL Malinga	
HM Amla	Q de Kock †	F du Plessis	RR Rossouw, AB de Villiers (c), DA Miller, JP Duminy, DW Steyn, KJ Abbott, M Morkel, Imran Tahir

DW Steyn,	KJ Abbott,	M Morkel,	JP Duminy,	Imran Tahir,	
SL Malinga,	TM Dilshan,	KMDN Kulasekara,	PHT Kaushal,	PVD Chameera,	NLTC Perera,	
