KJ Coetzer	CS MacLeod	HJW Gardiner	MW Machan	PL Mommsen (c)	RD Berrington	MH Cross †	JH Davey	RM Haq	AC Evans	I Wardlaw
Tamim Iqbal	Soumya Sarkar	Mahmudullah	Mushfiqur Rahim †	Shakib Al Hasan	Sabbir Rahman	Anamul Haque, Nasir Hossain, Mashrafe Mortaza (c), Rubel Hossain, Taskin Ahmed
