HM Amla	MN van Wyk †	RR Rossouw	AB de Villiers (c)	DA Miller	F Behardien	D Wiese	VD Philander	AM Phangiso	DW Steyn	Imran Tahir	
MJ Guptill	TWM Latham	KS Williamson (c)	GH Worker	GD Elliott, L Ronchi †, C Munro, DAJ Bracewell, BM Wheeler, AF Milne, IS Sodhi
