Q de Kock †	HM Amla (c)	F du Plessis	RR Rossouw	DA Miller	JP Duminy	F Behardien	K Rabada	KJ Abbott	M Morkel	Imran Tahir
Tamim Iqbal	Soumya Sarkar	Liton Das	Mahmudullah, Shakib Al Hasan, Mushfiqur Rahim †, Sabbir Rahman, Nasir Hossain, Mashrafe Mortaza (c), Rubel Hossain, Mustafizur Rahman
