ADR Campbell	TN Madondo	A Flower †	SV Carlisle	GW Flower	GJ Whittall	HH Streak (c)	ML Nkala	TJ Friend	BC Strang	HK Olonga	
SC Ganguly (c)	SR Tendulkar	S Sriram	HK Badani, R Dravid, V Dahiya †, AB Agarkar, AR Kapoor, Z Khan, BKV Prasad, V Sehwag
Z Khan,	BKV Prasad,	AB Agarkar,	AR Kapoor,	SC Ganguly,	S Sriram,	
TJ Friend,	BC Strang,	HH Streak,	HK Olonga,	ML Nkala,	
