MJ Guptill	JDS Neesham	DG Brownlie	BB McCullum (c)	TWM Latham	CJ Anderson	L Ronchi †	DL Vettori	NL McCullum	KD Mills	TA Boult	
Q de Kock †	HM Amla	F du Plessis	RR Rossouw	AB de Villiers (c)	JP Duminy	R McLaren, VD Philander, DW Steyn, M Morkel, Imran Tahir
