Pakistan,West Indies,West Indies,9 wickets,Brisbane,Jan 9,http://stats.espncricinfo.com/ci/engine/match/65501.html,ODI # 788
Australia,West Indies,West Indies,7 runs,Brisbane,Jan 10,http://stats.espncricinfo.com/ci/engine/match/65502.html,ODI # 789
Australia,Pakistan,Australia,32 runs,Melbourne,Jan 12,http://stats.espncricinfo.com/ci/engine/match/65503.html,ODI # 790
Australia,Pakistan,Australia,23 runs,Sydney,Jan 14,http://stats.espncricinfo.com/ci/engine/match/65504.html,ODI # 791
Australia,West Indies,West Indies,25 runs,Sydney,Jan 16,http://stats.espncricinfo.com/ci/engine/match/65505.html,ODI # 792
Australia,West Indies,West Indies,4 wickets,Melbourne,Jan 18,http://stats.espncricinfo.com/ci/engine/match/65506.html,ODI # 793
India,England,England,4 wickets,Jaipur,Jan 18,http://stats.espncricinfo.com/ci/engine/match/64411.html,ODI # 794
India,England,India,5 wickets,Chandigarh,Jan 21,http://stats.espncricinfo.com/ci/engine/match/64412.html,ODI # 795
Pakistan,Zimbabwe,Pakistan,49 runs,Sharjah,Feb 1,http://stats.espncricinfo.com/ci/engine/match/65947.html,ODI # 796
Pakistan,Sri Lanka,Pakistan,8 wickets,Sharjah,Feb 2,http://stats.espncricinfo.com/ci/engine/match/65948.html,ODI # 797
Sri Lanka,Zimbabwe,Sri Lanka,30 runs,Sharjah,Feb 3,http://stats.espncricinfo.com/ci/engine/match/65949.html,ODI # 798
Pakistan,Sri Lanka,Pakistan,114 runs,Sharjah,Feb 4,http://stats.espncricinfo.com/ci/engine/match/65950.html,ODI # 799
South Africa,Pakistan,Pakistan,10 runs,Durban,Feb 9,http://stats.espncricinfo.com/ci/engine/match/65951.html,ODI # 800
South Africa,West Indies,South Africa,6 wickets,Port Elizabeth,Feb 11,http://stats.espncricinfo.com/ci/engine/match/65952.html,ODI # 801
Pakistan,West Indies,West Indies,8 wickets,Johannesburg,Feb 13,http://stats.espncricinfo.com/ci/engine/match/65953.html,ODI # 802
South Africa,Pakistan,Pakistan,9 runs,East London,Feb 15,http://stats.espncricinfo.com/ci/engine/match/65954.html,ODI # 803
South Africa,West Indies,South Africa,4 runs,Cape Town,Feb 17,http://stats.espncricinfo.com/ci/engine/match/65955.html,ODI # 804
Pakistan,West Indies,West Indies,124 runs,Durban,Feb 19,http://stats.espncricinfo.com/ci/engine/match/65956.html,ODI # 805
South Africa,Pakistan,Pakistan,22 runs,Centurion,Feb 21,http://stats.espncricinfo.com/ci/engine/match/65957.html,ODI # 806
South Africa,West Indies,West Indies,9 wickets,Bloemfontein,Feb 23,http://stats.espncricinfo.com/ci/engine/match/65958.html,ODI # 807
Pakistan,West Indies,West Indies,7 wickets,Cape Town,Feb 25,http://stats.espncricinfo.com/ci/engine/match/65959.html,ODI # 808
India,England,England,48 runs,Bengaluru,Feb 26,http://stats.espncricinfo.com/ci/engine/match/64413.html,ODI # 809
Pakistan,West Indies,West Indies,5 wickets,Johannesburg,Feb 27,http://stats.espncricinfo.com/ci/engine/match/65960.html,ODI # 810
India,England,England,6 wickets,Jamshedpur,Mar 1,http://stats.espncricinfo.com/ci/engine/match/64414.html,ODI # 811
Zimbabwe,Pakistan,Pakistan,7 wickets,Harare,Mar 2,http://stats.espncricinfo.com/ci/engine/match/64415.html,ODI # 812
India,England,India,3 wickets,Gwalior,Mar 4,http://stats.espncricinfo.com/ci/engine/match/64416.html,ODI # 813
India,England,India,4 wickets,Gwalior,Mar 5,http://stats.espncricinfo.com/ci/engine/match/64417.html,ODI # 814
