New Zealand,South Africa,New Zealand,9 runs,Brisbane,Jan 8,http://stats.espncricinfo.com/ci/engine/match/65512.html,ODI # 870
Australia,South Africa,Australia,48 runs,Brisbane,Jan 9,http://stats.espncricinfo.com/ci/engine/match/65513.html,ODI # 871
Australia,New Zealand,New Zealand,13 runs,Sydney,Jan 11,http://stats.espncricinfo.com/ci/engine/match/65514.html,ODI # 872
New Zealand,South Africa,South Africa,5 wickets,Perth,Jan 14,http://stats.espncricinfo.com/ci/engine/match/65515.html,ODI # 873
Australia,South Africa,South Africa,82 runs,Perth,Jan 16,http://stats.espncricinfo.com/ci/engine/match/65516.html,ODI # 874
Australia,New Zealand,Australia,51 runs,Melbourne,Jan 19,http://stats.espncricinfo.com/ci/engine/match/65517.html,ODI # 875
Australia,South Africa,South Africa,28 runs,Melbourne,Jan 21,http://stats.espncricinfo.com/ci/engine/match/65518.html,ODI # 876
Australia,South Africa,Australia,69 runs,Sydney,Jan 23,http://stats.espncricinfo.com/ci/engine/match/65519.html,ODI # 877
Australia,South Africa,Australia,35 runs,Sydney,Jan 25,http://stats.espncricinfo.com/ci/engine/match/65520.html,ODI # 878
India,Sri Lanka,India,8 runs,Rajkot,Feb 15,http://stats.espncricinfo.com/ci/engine/match/64445.html,ODI # 879
West Indies,England,England,61 runs,Bridgetown,Feb 16,http://stats.espncricinfo.com/ci/engine/match/64446.html,ODI # 880
India,Sri Lanka,India,7 wickets,Hyderabad (Deccan),Feb 18,http://stats.espncricinfo.com/ci/engine/match/64447.html,ODI # 881
South Africa,Australia,South Africa,5 runs,Johannesburg,Feb 19,http://stats.espncricinfo.com/ci/engine/match/64448.html,ODI # 882
India,Sri Lanka,Sri Lanka,4 wickets,Jalandhar,Feb 20,http://stats.espncricinfo.com/ci/engine/match/64449.html,ODI # 883
South Africa,Australia,South Africa,56 runs,Centurion,Feb 20,http://stats.espncricinfo.com/ci/engine/match/64450.html,ODI # 884
South Africa,Australia,Australia,88 runs,Port Elizabeth,Feb 22,http://stats.espncricinfo.com/ci/engine/match/64451.html,ODI # 885
South Africa,Australia,South Africa,7 wickets,Durban,Feb 24,http://stats.espncricinfo.com/ci/engine/match/64452.html,ODI # 886
West Indies,England,West Indies,3 wickets,Kingston,Feb 26,http://stats.espncricinfo.com/ci/engine/match/64453.html,ODI # 887
West Indies,England,West Indies,165 runs,Kingstown,Mar 2,http://stats.espncricinfo.com/ci/engine/match/64454.html,ODI # 888
New Zealand,Pakistan,Pakistan,5 wickets,Dunedin,Mar 3,http://stats.espncricinfo.com/ci/engine/match/64455.html,ODI # 889
West Indies,England,West Indies,15 runs,Port of Spain,Mar 5,http://stats.espncricinfo.com/ci/engine/match/64456.html,ODI # 890
New Zealand,Pakistan,Pakistan,36 runs,Auckland,Mar 6,http://stats.espncricinfo.com/ci/engine/match/64457.html,ODI # 891
West Indies,England,England,5 wickets,Port of Spain,Mar 6,http://stats.espncricinfo.com/ci/engine/match/64458.html,ODI # 892
New Zealand,Pakistan,Pakistan,11 runs,Wellington,Mar 9,http://stats.espncricinfo.com/ci/engine/match/64459.html,ODI # 893
New Zealand,Pakistan,tied, ,Auckland,Mar 13,http://stats.espncricinfo.com/ci/engine/match/64460.html,ODI # 894
New Zealand,Pakistan,New Zealand,7 wickets,Christchurch,Mar 16,http://stats.espncricinfo.com/ci/engine/match/64461.html,ODI # 895
New Zealand,India,New Zealand,28 runs,Napier,Mar 25,http://stats.espncricinfo.com/ci/engine/match/64462.html,ODI # 896
New Zealand,India,India,7 wickets,Auckland,Mar 27,http://stats.espncricinfo.com/ci/engine/match/64463.html,ODI # 897
New Zealand,India,India,12 runs,Wellington,Mar 30,http://stats.espncricinfo.com/ci/engine/match/64464.html,ODI # 898
New Zealand,India,New Zealand,6 wickets,Christchurch,Apr 2,http://stats.espncricinfo.com/ci/engine/match/64465.html,ODI # 899
South Africa,Australia,Australia,7 wickets,East London,Apr 2,http://stats.espncricinfo.com/ci/engine/match/64466.html,ODI # 900
South Africa,Australia,South Africa,26 runs,Port Elizabeth,Apr 4,http://stats.espncricinfo.com/ci/engine/match/64467.html,ODI # 901
South Africa,Australia,Australia,36 runs,Cape Town,Apr 6,http://stats.espncricinfo.com/ci/engine/match/64468.html,ODI # 902
South Africa,Australia,Australia,1 run,Bloemfontein,Apr 8,http://stats.espncricinfo.com/ci/engine/match/64469.html,ODI # 903
U.A.E.,India,India,71 runs,Sharjah,Apr 13,http://stats.espncricinfo.com/ci/engine/match/65826.html,ODI # 904
Australia,Sri Lanka,Australia,9 wickets,Sharjah,Apr 14,http://stats.espncricinfo.com/ci/engine/match/65827.html,ODI # 905
India,Pakistan,Pakistan,6 wickets,Sharjah,Apr 15,http://stats.espncricinfo.com/ci/engine/match/65828.html,ODI # 906
Australia,New Zealand,Australia,7 wickets,Sharjah,Apr 16,http://stats.espncricinfo.com/ci/engine/match/65829.html,ODI # 907
U.A.E.,Pakistan,Pakistan,9 wickets,Sharjah,Apr 17,http://stats.espncricinfo.com/ci/engine/match/65830.html,ODI # 908
New Zealand,Sri Lanka,New Zealand,2 runs,Sharjah,Apr 18,http://stats.espncricinfo.com/ci/engine/match/65831.html,ODI # 909
Australia,India,India,7 wickets,Sharjah,Apr 19,http://stats.espncricinfo.com/ci/engine/match/65832.html,ODI # 910
