Team1:Sri Lanka,Team2:India,Winner:India,Margin:9 wickets,Ground:Dambulla,Match Date:Aug 20, 2017,Scorecard Link:/ci/engine/match/1109605.html
Team1:Sri Lanka,Team2:India,Winner:India,Margin:3 wickets,Ground:Pallekele,Match Date:Aug 24, 2017,Scorecard Link:/ci/engine/match/1109606.html
Team1:Sri Lanka,Team2:India,Winner:India,Margin:6 wickets,Ground:Pallekele,Match Date:Aug 27, 2017,Scorecard Link:/ci/engine/match/1109607.html
Team1:Sri Lanka,Team2:India,Winner:India,Margin:168 runs,Ground:Colombo (RPS),Match Date:Aug 31, 2017,Scorecard Link:/ci/engine/match/1109608.html
Team1:Sri Lanka,Team2:India,Winner:India,Margin:6 wickets,Ground:Colombo (RPS),Match Date:Sep 3, 2017,Scorecard Link:/ci/engine/match/1109609.html
Team1:India,Team2:Australia,Winner:India,Margin:26 runs,Ground:Chennai,Match Date:Sep 17, 2017,Scorecard Link:/ci/engine/match/1119496.html
Team1:England,Team2:West Indies,Winner:England,Margin:7 wickets,Ground:Manchester,Match Date:Sep 19, 2017,Scorecard Link:/ci/engine/match/1031667.html
Team1:India,Team2:Australia,Winner:India,Margin:50 runs,Ground:Kolkata,Match Date:Sep 21, 2017,Scorecard Link:/ci/engine/match/1119497.html
Team1:England,Team2:West Indies,Winner:no result,Margin: ,Ground:Nottingham,Match Date:Sep 21, 2017,Scorecard Link:/ci/engine/match/1031669.html
Team1:India,Team2:Australia,Winner:India,Margin:5 wickets,Ground:Indore,Match Date:Sep 24, 2017,Scorecard Link:/ci/engine/match/1119498.html
Team1:England,Team2:West Indies,Winner:England,Margin:124 runs,Ground:Bristol,Match Date:Sep 24, 2017,Scorecard Link:/ci/engine/match/1031671.html
Team1:England,Team2:West Indies,Winner:England,Margin:6 runs,Ground:The Oval,Match Date:Sep 27, 2017,Scorecard Link:/ci/engine/match/1031673.html
Team1:India,Team2:Australia,Winner:Australia,Margin:21 runs,Ground:Bengaluru,Match Date:Sep 28, 2017,Scorecard Link:/ci/engine/match/1119499.html
Team1:England,Team2:West Indies,Winner:England,Margin:9 wickets,Ground:Southampton,Match Date:Sep 29, 2017,Scorecard Link:/ci/engine/match/1031675.html
Team1:India,Team2:Australia,Winner:India,Margin:7 wickets,Ground:Nagpur,Match Date:Oct 1, 2017,Scorecard Link:/ci/engine/match/1119500.html
Team1:P.N.G.,Team2:Scotland,Winner:Scotland,Margin:101 runs,Ground:Port Moresby,Match Date:Oct 6, 2017,Scorecard Link:/ci/engine/match/1105005.html
Team1:P.N.G.,Team2:Scotland,Winner:P.N.G.,Margin:5 wickets,Ground:Port Moresby,Match Date:Oct 8, 2017,Scorecard Link:/ci/engine/match/1105006.html
Team1:Pakistan,Team2:Sri Lanka,Winner:Pakistan,Margin:83 runs,Ground:Dubai (DSC),Match Date:Oct 13, 2017,Scorecard Link:/ci/engine/match/1120286.html
Team1:South Africa,Team2:Bangladesh,Winner:South Africa,Margin:10 wickets,Ground:Kimberley,Match Date:Oct 15, 2017,Scorecard Link:/ci/engine/match/1075504.html
Team1:Pakistan,Team2:Sri Lanka,Winner:Pakistan,Margin:32 runs,Ground:Abu Dhabi,Match Date:Oct 16, 2017,Scorecard Link:/ci/engine/match/1120287.html
Team1:South Africa,Team2:Bangladesh,Winner:South Africa,Margin:104 runs,Ground:Paarl,Match Date:Oct 18, 2017,Scorecard Link:/ci/engine/match/1075505.html
Team1:Pakistan,Team2:Sri Lanka,Winner:Pakistan,Margin:7 wickets,Ground:Abu Dhabi,Match Date:Oct 18, 2017,Scorecard Link:/ci/engine/match/1120288.html
Team1:Pakistan,Team2:Sri Lanka,Winner:Pakistan,Margin:7 wickets,Ground:Sharjah,Match Date:Oct 20, 2017,Scorecard Link:/ci/engine/match/1120289.html
Team1:India,Team2:New Zealand,Winner:New Zealand,Margin:6 wickets,Ground:Mumbai,Match Date:Oct 22, 2017,Scorecard Link:/ci/engine/match/1120090.html
Team1:South Africa,Team2:Bangladesh,Winner:South Africa,Margin:200 runs,Ground:East London,Match Date:Oct 22, 2017,Scorecard Link:/ci/engine/match/1075506.html
Team1:Pakistan,Team2:Sri Lanka,Winner:Pakistan,Margin:9 wickets,Ground:Sharjah,Match Date:Oct 23, 2017,Scorecard Link:/ci/engine/match/1120290.html
Team1:India,Team2:New Zealand,Winner:India,Margin:6 wickets,Ground:Pune,Match Date:Oct 25, 2017,Scorecard Link:/ci/engine/match/1120091.html
Team1:India,Team2:New Zealand,Winner:India,Margin:6 runs,Ground:Kanpur,Match Date:Oct 29, 2017,Scorecard Link:/ci/engine/match/1120092.html
Team1:P.N.G.,Team2:Scotland,Winner:Scotland,Margin:6 wickets,Ground:Dubai (DSC),Match Date:Nov 24, 2017,Scorecard Link:/ci/engine/match/1126321.html
Team1:P.N.G.,Team2:Scotland,Winner:Scotland,Margin:4 wickets,Ground:Dubai (DSC),Match Date:Nov 25, 2017,Scorecard Link:/ci/engine/match/1126323.html
Team1:Afghanistan,Team2:Ireland,Winner:Afghanistan,Margin:138 runs,Ground:Sharjah,Match Date:Dec 5, 2017,Scorecard Link:/ci/engine/match/1125472.html
Team1:Hong Kong,Team2:P.N.G.,Winner:Hong Kong,Margin:23 runs,Ground:ICCA Dubai,Match Date:Dec 6, 2017,Scorecard Link:/ci/engine/match/1124089.html
Team1:Afghanistan,Team2:Ireland,Winner:Ireland,Margin:51 runs,Ground:Sharjah,Match Date:Dec 7, 2017,Scorecard Link:/ci/engine/match/1125473.html
Team1:Hong Kong,Team2:P.N.G.,Winner:Hong Kong,Margin:93 runs,Ground:ICCA Dubai,Match Date:Dec 8, 2017,Scorecard Link:/ci/engine/match/1124090.html
Team1:India,Team2:Sri Lanka,Winner:Sri Lanka,Margin:7 wickets,Ground:Dharamsala,Match Date:Dec 10, 2017,Scorecard Link:/ci/engine/match/1122726.html
Team1:Afghanistan,Team2:Ireland,Winner:Ireland,Margin:5 wickets,Ground:Sharjah,Match Date:Dec 10, 2017,Scorecard Link:/ci/engine/match/1125474.html
Team1:India,Team2:Sri Lanka,Winner:India,Margin:141 runs,Ground:Mohali,Match Date:Dec 13, 2017,Scorecard Link:/ci/engine/match/1122727.html
Team1:India,Team2:Sri Lanka,Winner:India,Margin:8 wickets,Ground:Visakhapatnam,Match Date:Dec 17, 2017,Scorecard Link:/ci/engine/match/1122728.html
Team1:New Zealand,Team2:West Indies,Winner:New Zealand,Margin:5 wickets,Ground:Whangarei,Match Date:Dec 20, 2017,Scorecard Link:/ci/engine/match/1115795.html
Team1:New Zealand,Team2:West Indies,Winner:New Zealand,Margin:204 runs,Ground:Christchurch,Match Date:Dec 23, 2017,Scorecard Link:/ci/engine/match/1115796.html
Team1:New Zealand,Team2:West Indies,Winner:New Zealand,Margin:66 runs,Ground:Christchurch,Match Date:Dec 26, 2017,Scorecard Link:/ci/engine/match/1115797.html
